Time(s),Fluorescence(counts)
1002.000000,64.052802
1002.100000,59.893342
1002.200000,61.136812
1002.300000,61.187437
1002.400000,62.250115
1002.500000,31.449419
1002.600000,27.411140
1002.700000,29.319382
1002.800000,60.089338
1002.900000,63.800477
1003.000000,61.562704
1003.100000,58.137281
1003.200000,57.351290
1003.300000,62.074942
1003.400000,58.686553
1003.500000,62.370931
1003.600000,59.944313
1003.700000,64.492314
1003.800000,57.901273
1003.900000,64.428934
1004.000000,33.063398
1004.100000,28.792103
1004.200000,87.478618
1004.300000,65.897005
1004.400000,87.406379
1004.500000,91.033737
1004.600000,91.150983
1004.700000,60.145250
1004.800000,62.459591
1004.900000,57.324173
1005.000000,65.915404
1005.100000,57.642977
1005.200000,59.685057
1005.300000,85.802650
1005.400000,93.255844
1005.500000,95.782161
1005.600000,66.142578
1005.700000,63.522640
1005.800000,29.005374
1005.900000,0.124283
1006.000000,-0.849265
1006.100000,26.480320
1006.200000,29.233654
1006.300000,32.846705
1006.400000,27.519792
1006.500000,23.278107
1006.600000,26.362382
1006.700000,62.576370
1006.800000,54.967428
1006.900000,88.706387
1007.000000,88.971822
1007.100000,90.897014
1007.200000,90.827150
1007.300000,61.324314
1007.400000,59.677946
1007.500000,57.290718
1007.600000,62.828837
1007.700000,54.833783
1007.800000,62.469050
1007.900000,63.557880
1008.000000,67.136165
1008.100000,57.863673
1008.200000,58.445999
1008.300000,30.286881
1008.400000,60.063428
1008.500000,92.631414
1008.600000,61.695260
1008.700000,59.072545
1008.800000,59.834259
1008.900000,32.928801
1009.000000,26.330575
1009.100000,29.428390
1009.200000,31.793980
1009.300000,26.930127
1009.400000,19.507574
1009.500000,34.470510
1009.600000,30.069685
1009.700000,56.358727
1009.800000,62.893009
1009.900000,59.507151
1010.000000,27.027954
1010.100000,31.241908
1010.200000,30.287705
1010.300000,-1.706197
1010.400000,-2.175146
1010.500000,-2.944403
1010.600000,32.340996
1010.700000,26.389594
1010.800000,27.742467
1010.900000,30.438773
1011.000000,34.512283
1011.100000,30.534657
1011.200000,31.900800
1011.300000,30.443231
1011.400000,32.856238
1011.500000,35.949938
1011.600000,28.824397
1011.700000,30.180019
1011.800000,30.658804
1011.900000,31.727974
1012.000000,30.536112
1012.100000,28.507967
1012.200000,30.118226
1012.300000,67.434854
1012.400000,61.081811
1012.500000,24.408172
1012.600000,28.956124
1012.700000,60.181315
1012.800000,29.719729
1012.900000,29.936460
1013.000000,61.000900
1013.100000,61.668256
1013.200000,60.919254
1013.300000,62.994942
1013.400000,55.657342
1013.500000,59.385742
1013.600000,61.446839
1013.700000,60.912849
1013.800000,58.187785
1013.900000,58.549322
1014.000000,57.620162
1014.100000,63.075651
1014.200000,54.589665
1014.300000,56.301697
1014.400000,91.402548
1014.500000,61.776469
1014.600000,55.394003
1014.700000,32.026908
1014.800000,30.689426
1014.900000,31.695223
1015.000000,30.365917
1015.100000,31.425294
1015.200000,31.529287
1015.300000,61.565257
1015.400000,60.882046
1015.500000,59.893486
1015.600000,59.911568
1015.700000,60.841315
1015.800000,32.627381
1015.900000,36.045685
1016.000000,31.737189
1016.100000,31.284330
1016.200000,3.798719
1016.300000,1.342131
1016.400000,-3.027855
1016.500000,-2.046595
1016.600000,5.640478
1016.700000,-1.986258
1016.800000,31.864806
1016.900000,57.188568
1017.000000,64.007890
1017.100000,58.774821
1017.200000,60.403992
1017.300000,29.471253
1017.400000,1.670898
1017.500000,0.671256
1017.600000,2.886835
1017.700000,32.123066
1017.800000,31.003082
1017.900000,32.112070
1018.000000,32.259340
1018.100000,28.966176
1018.200000,28.737748
1018.300000,4.815483
1018.400000,2.278369
1018.500000,31.373041
1018.600000,27.755127
1018.700000,54.795744
1018.800000,59.282802
1018.900000,58.803153
1019.000000,59.230476
1019.100000,62.720343
1019.200000,34.744323
1019.300000,63.490816
1019.400000,28.345589
1019.500000,31.777583
1019.600000,28.701421
1019.700000,54.640370
1019.800000,59.934648
1019.900000,33.946524
1020.000000,-0.839415
1020.100000,32.664665
1020.200000,28.168497
1020.300000,32.231130
1020.400000,29.435158
1020.500000,34.736384
1020.600000,29.226632
1020.700000,58.539762
1020.800000,64.581706
1020.900000,58.437049
1021.000000,60.806383
1021.100000,58.459309
1021.200000,62.940819
1021.300000,64.059489
1021.400000,58.145587
1021.500000,61.808509
1021.600000,62.087285
1021.700000,60.548736
1021.800000,34.747230
1021.900000,64.724856
1022.000000,57.613164
1022.100000,63.797394
1022.200000,61.691588
1022.300000,60.904085
1022.400000,29.475807
1022.500000,25.725829
1022.600000,31.022090
1022.700000,31.096949
1022.800000,36.157869
1022.900000,28.151631
1023.000000,25.352495
1023.100000,26.637110
1023.200000,34.948620
1023.300000,28.831902
1023.400000,34.267068
1023.500000,30.194682
1023.600000,27.252175
1023.700000,36.180508
1023.800000,34.130205
1023.900000,22.710316
1024.000000,3.167910
1024.100000,0.547024
1024.200000,1.490920
1024.300000,5.465443
1024.400000,-4.380104
1024.500000,29.103202
1024.600000,60.267072
1024.700000,61.183239
1024.800000,56.434021
1024.900000,62.931189
1025.000000,56.718822
1025.100000,56.431629
1025.200000,59.429006
1025.300000,65.868189
1025.400000,67.806925
1025.500000,61.647888
1025.600000,59.468048
1025.700000,60.651900
1025.800000,61.188012
1025.900000,64.582798
1026.000000,26.529477
1026.100000,33.767636
1026.200000,25.904349
1026.300000,28.742195
1026.400000,30.177489
1026.500000,31.418959
1026.600000,0.175028
1026.700000,30.711356
1026.800000,30.307800
1026.900000,55.624558
1027.000000,61.912525
1027.100000,32.621356
1027.200000,34.215719
1027.300000,35.729281
1027.400000,1.420900
1027.500000,4.423253
1027.600000,0.243337
1027.700000,-4.161898
1027.800000,3.072934
1027.900000,2.408566
1028.000000,30.192195
1028.100000,30.003789
1028.200000,61.624952
1028.300000,59.178573
1028.400000,61.518364
1028.500000,57.425326
1028.600000,57.762752
1028.700000,56.230781
1028.800000,96.925044
1028.900000,60.412434
1029.000000,63.818277
1029.100000,56.903477
1029.200000,59.649085
1029.300000,31.848959
1029.400000,4.608568
1029.500000,-1.612381
1029.600000,28.987838
1029.700000,27.819880
1029.800000,59.834217
1029.900000,57.136830
1030.000000,25.886467
1030.100000,30.973050
1030.200000,62.209121
1030.300000,56.780521
1030.400000,88.174491
1030.500000,59.898444
1030.600000,65.318862
1030.700000,81.701209
1030.800000,91.534156
1030.900000,92.237319
1031.000000,58.063467
1031.100000,59.152508
1031.200000,61.199485
1031.300000,30.111930
1031.400000,35.298333
1031.500000,30.509404
1031.600000,92.785457
1031.700000,91.552878
1031.800000,92.284779
1031.900000,87.870574
1032.000000,90.806626
1032.100000,90.006684
1032.200000,88.055019
1032.300000,62.979064
1032.400000,54.158125
1032.500000,64.245510
1032.600000,53.548699
1032.700000,59.744102
1032.800000,63.029085
1032.900000,26.640772
1033.000000,31.477454
1033.100000,61.153419
1033.200000,31.186765
1033.300000,-0.838918
1033.400000,-1.188393
1033.500000,-4.502554
1033.600000,-0.103811
1033.700000,2.960988
1033.800000,-1.159530
1033.900000,-1.009583
1034.000000,34.978392
1034.100000,29.719227
1034.200000,31.266520
1034.300000,31.817514
1034.400000,-0.281780
1034.500000,2.254760
1034.600000,3.179512
1034.700000,32.922339
1034.800000,33.258086
1034.900000,23.964110
1035.000000,26.696812
1035.100000,28.669457
1035.200000,27.825344
1035.300000,-1.946781
1035.400000,2.882532
1035.500000,0.534900
1035.600000,-0.196082
1035.700000,-0.461897
1035.800000,59.014694
1035.900000,59.489622
1036.000000,34.378508
1036.100000,24.923387
1036.200000,34.039715
1036.300000,37.097718
1036.400000,34.017532
1036.500000,57.247519
1036.600000,58.758041
1036.700000,63.317848
1036.800000,59.472300
1036.900000,58.700552
1037.000000,29.915957
1037.100000,26.853661
1037.200000,29.828755
1037.300000,26.601198
1037.400000,2.387582
1037.500000,57.687482
1037.600000,60.375300
1037.700000,-1.112217
1037.800000,61.367574
1037.900000,62.688740
1038.000000,31.081549
1038.100000,28.121423
1038.200000,28.533197
1038.300000,37.302699
1038.400000,33.068856
1038.500000,29.630055
1038.600000,28.501461
1038.700000,25.907430
1038.800000,3.609274
1038.900000,-1.907822
1039.000000,3.386409
1039.100000,2.707912
1039.200000,4.284239
1039.300000,32.502664
1039.400000,29.596935
1039.500000,30.274499
1039.600000,30.300698
1039.700000,59.421167
1039.800000,25.358067
1039.900000,23.763013
1040.000000,32.504836
1040.100000,29.685897
1040.200000,33.109094
1040.300000,59.090674
1040.400000,60.226156
1040.500000,33.018506
1040.600000,34.896248
1040.700000,-0.717991
1040.800000,27.230619
1040.900000,33.870199
1041.000000,29.370231
1041.100000,28.776085
1041.200000,-0.967264
1041.300000,-1.923472
1041.400000,2.553980
1041.500000,-3.781631
1041.600000,0.539524
1041.700000,0.982811
1041.800000,-1.561638
1041.900000,34.995708
1042.000000,32.929627
1042.100000,28.871351
1042.200000,29.916812
1042.300000,2.918435
1042.400000,0.475958
1042.500000,4.440924
1042.600000,1.935132
1042.700000,0.995466
1042.800000,0.969959
1042.900000,9.684132
1043.000000,-2.817635
1043.100000,-3.045241
1043.200000,-0.485949
1043.300000,4.452758
1043.400000,22.847345
1043.500000,24.527649
1043.600000,29.040446
1043.700000,36.600422
1043.800000,30.316577
1043.900000,26.753310
1044.000000,62.707025
1044.100000,65.226981
1044.200000,58.325434
1044.300000,61.605033
1044.400000,30.712400
1044.500000,31.959236
1044.600000,28.865880
1044.700000,32.128957
1044.800000,32.758780
1044.900000,32.386585
1045.000000,25.376977
1045.100000,55.942720
1045.200000,88.176925
1045.300000,91.047396
1045.400000,91.922844
1045.500000,87.083296
1045.600000,91.218580
1045.700000,63.083367
1045.800000,32.250493
1045.900000,28.867307
1046.000000,29.141851
1046.100000,26.354720
1046.200000,35.468707
1046.300000,31.670135
1046.400000,25.411656
1046.500000,33.928606
1046.600000,92.224625
1046.700000,93.832173
1046.800000,58.573784
1046.900000,28.992834
1047.000000,27.812280
1047.100000,36.602077
1047.200000,-1.252129
1047.300000,27.385518
1047.400000,28.310604
1047.500000,59.276296
1047.600000,64.919945
1047.700000,61.082912
1047.800000,63.953356
1047.900000,61.108926
1048.000000,29.712617
1048.100000,27.126097
1048.200000,35.036030
1048.300000,33.227139
1048.400000,33.500408
1048.500000,63.030366
1048.600000,58.124840
1048.700000,61.050515
1048.800000,63.516392
1048.900000,63.089122
1049.000000,60.726196
1049.100000,66.181691
1049.200000,61.855972
1049.300000,64.223325
1049.400000,60.858093
1049.500000,89.142984
1049.600000,93.165825
1049.700000,92.459141
1049.800000,91.298287
1049.900000,87.720804
1050.000000,93.292396
1050.100000,87.879436
1050.200000,92.592199
1050.300000,86.969481
1050.400000,87.719606
1050.500000,91.137326
1050.600000,61.998260
1050.700000,60.911735
1050.800000,28.680500
1050.900000,63.601920
1051.000000,60.679071
1051.100000,60.843031
1051.200000,59.790671
1051.300000,58.095382
1051.400000,33.643859
1051.500000,28.335991
1051.600000,35.356681
1051.700000,27.789806
1051.800000,31.233857
1051.900000,30.474011
1052.000000,59.927815
1052.100000,62.311752
1052.200000,62.635648
1052.300000,61.874491
1052.400000,27.075250
1052.500000,26.753298
1052.600000,56.573115
1052.700000,59.535570
1052.800000,66.614163
1052.900000,60.120919
1053.000000,66.571496
1053.100000,60.168842
1053.200000,60.749326
1053.300000,32.056984
1053.400000,-0.603083
1053.500000,30.952148
1053.600000,25.162036
1053.700000,27.603562
1053.800000,25.225757
1053.900000,32.447227
1054.000000,26.181782
1054.100000,64.507136
1054.200000,61.340493
1054.300000,63.150962
1054.400000,58.333071
1054.500000,26.902929
1054.600000,29.230479
1054.700000,33.466507
1054.800000,6.619416
1054.900000,1.799662
1055.000000,-3.672129
1055.100000,-2.640517
1055.200000,-4.189493
1055.300000,-0.111720
1055.400000,-0.555616
1055.500000,-0.133432
1055.600000,27.056442
1055.700000,26.756198
1055.800000,0.559661
1055.900000,1.730853
1056.000000,-3.276595
1056.100000,31.699375
1056.200000,3.118843
1056.300000,-6.713479
1056.400000,5.006190
1056.500000,32.386062
1056.600000,33.148140
1056.700000,27.217413
1056.800000,32.641809
1056.900000,32.986895
1057.000000,28.326331
1057.100000,32.620898
1057.200000,29.867100
1057.300000,28.429360
1057.400000,29.692845
1057.500000,0.787310
1057.600000,-0.625014
1057.700000,-2.092260
1057.800000,1.462264
1057.900000,1.963041
1058.000000,30.722073
1058.100000,-4.568351
1058.200000,-1.469158
1058.300000,-2.247350
1058.400000,5.478518
1058.500000,0.639208
1058.600000,-0.554855
1058.700000,-1.390022
1058.800000,-0.088132
1058.900000,2.541339
1059.000000,-5.202670
1059.100000,-7.446878
1059.200000,-1.226140
1059.300000,1.579960
1059.400000,2.685556
1059.500000,-1.798006
1059.600000,-3.818749
1059.700000,29.375956
1059.800000,34.150666
1059.900000,32.796735
1060.000000,29.157197
1060.100000,28.385850
1060.200000,28.612621
1060.300000,26.398095
1060.400000,32.645596
1060.500000,33.193824
1060.600000,29.130464
1060.700000,28.790135
1060.800000,28.197659
1060.900000,28.941685
1061.000000,58.087562
1061.100000,59.827773
1061.200000,62.652875
1061.300000,62.344063
1061.400000,27.778216
1061.500000,30.750018
1061.600000,32.233343
1061.700000,-2.524174
1061.800000,0.719743
1061.900000,63.936730
1062.000000,59.561423
1062.100000,54.242687
1062.200000,52.745003
1062.300000,31.229433
1062.400000,90.616845
1062.500000,90.860800
1062.600000,91.765758
1062.700000,85.859836
1062.800000,87.878060
1062.900000,91.567986
1063.000000,92.506687
1063.100000,89.528740
1063.200000,86.002863
1063.300000,61.319886
1063.400000,60.453697
1063.500000,57.125848
1063.600000,54.349991
1063.700000,62.014948
1063.800000,58.449135
1063.900000,0.861885
1064.000000,0.750769
1064.100000,1.558392
1064.200000,1.556281
1064.300000,-2.276376
1064.400000,-4.182860
1064.500000,25.433149
1064.600000,30.294173
1064.700000,35.086489
1064.800000,0.427546
1064.900000,35.654254
1065.000000,34.651543
1065.100000,31.854233
1065.200000,35.029148
1065.300000,4.690088
1065.400000,3.842358
1065.500000,-5.346422
1065.600000,-0.403366
1065.700000,-1.773926
1065.800000,3.820853
1065.900000,-0.613992
1066.000000,5.564987
1066.100000,0.613041
1066.200000,60.224795
1066.300000,59.173006
1066.400000,59.755402
1066.500000,61.115778
1066.600000,30.111605
1066.700000,28.915528
1066.800000,29.093557
1066.900000,35.773791
1067.000000,36.303563
1067.100000,58.898932
1067.200000,62.858532
1067.300000,57.828491
1067.400000,59.331726
1067.500000,27.049969
1067.600000,33.372308
1067.700000,31.766672
1067.800000,32.339741
1067.900000,32.978468
1068.000000,27.705160
1068.100000,29.341034
1068.200000,31.650280
1068.300000,59.278177
1068.400000,60.523450
1068.500000,57.916303
1068.600000,34.304958
1068.700000,33.131653
1068.800000,34.027590
1068.900000,32.294013
1069.000000,27.035319
1069.100000,28.878660
1069.200000,28.212339
1069.300000,29.546007
1069.400000,33.491417
1069.500000,55.900138
1069.600000,58.567797
1069.700000,59.135552
1069.800000,56.377255
1069.900000,60.933874
1070.000000,59.293955
1070.100000,63.655638
1070.200000,59.495111
1070.300000,91.697602
1070.400000,90.666026
1070.500000,82.876826
1070.600000,86.016220
1070.700000,61.472572
1070.800000,61.336130
1070.900000,90.116529
1071.000000,94.313232
1071.100000,91.853049
1071.200000,65.034305
1071.300000,52.944710
1071.400000,65.526449
1071.500000,58.502839
1071.600000,60.399181
1071.700000,63.885199
1071.800000,23.980881
1071.900000,-0.434532
1072.000000,3.352208
1072.100000,-1.525095
1072.200000,3.067569
1072.300000,2.355784
1072.400000,0.834432
1072.500000,2.123922
1072.600000,4.211415
1072.700000,2.135310
1072.800000,3.115486
1072.900000,-2.315490
1073.000000,32.074664
1073.100000,31.797069
1073.200000,93.700946
1073.300000,86.855570
1073.400000,93.550680
1073.500000,87.692648
1073.600000,97.352361
1073.700000,87.665306
1073.800000,56.830692
1073.900000,29.459789
1074.000000,93.476690
1074.100000,91.397029
1074.200000,95.370682
1074.300000,89.430978
1074.400000,88.862857
1074.500000,88.129682
1074.600000,88.754417
1074.700000,56.141986
1074.800000,88.387455
1074.900000,56.702761
1075.000000,62.491409
1075.100000,34.775372
1075.200000,30.999997
1075.300000,-1.686330
1075.400000,2.568485
1075.500000,60.218168
1075.600000,33.380780
1075.700000,27.500242
1075.800000,57.708807
1075.900000,32.515582
1076.000000,30.276593
1076.100000,33.118313
1076.200000,-2.237601
1076.300000,1.639218
1076.400000,1.978011
